Player,Action,Destination,Depth,Value
Confederacy,Paratroop Drop,AD,2,143.0
Union,Paratroop Drop,X,3,135.0
Confederacy,Paratroop Drop,AD,2,143.0
Union,Paratroop Drop,Y,3,51.0
Confederacy,Paratroop Drop,AD,2,143.0
Union,Paratroop Drop,Z,3,76.0
Confederacy,Paratroop Drop,AD,2,143.0
Union,Paratroop Drop,V,1,96.0
Confederacy,Paratroop Drop,B,2,-Infinity
Union,Force March,I,3,100.0
Confederacy,Paratroop Drop,B,2,100.0
Union,Force March,U,3,163.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,A,3,64.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,AA,3,38.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,AB,3,14.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,AC,3,69.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,AD,3,22.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,BA,3,27.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,BB,3,39.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,BC,3,93.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,BD,3,57.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,C,3,96.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,D,3,49.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,E,3,68.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,F,3,64.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,G,3,63.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,H,3,56.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,I,3,100.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,J,3,39.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,K,3,107.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,L,3,111.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,M,3,18.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,N,3,63.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,O,3,57.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,P,3,75.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,Q,3,69.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,R,3,70.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,S,3,30.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,T,3,95.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,U,3,81.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,W,3,43.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,X,3,103.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,Y,3,19.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,Z,3,44.0
Confederacy,Paratroop Drop,B,2,163.0
Union,Paratroop Drop,V,1,96.0
Confederacy,Paratroop Drop,BA,2,-Infinity
Union,Force March,I,3,127.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Force March,U,3,108.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,A,3,91.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,AA,3,65.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,AB,3,41.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,AC,3,96.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,AD,3,49.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,B,3,81.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,BB,3,66.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,BC,3,120.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,BD,3,84.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,C,3,123.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,D,3,76.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,E,3,95.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,F,3,91.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,G,3,90.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,H,3,83.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,I,3,127.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,J,3,66.0
Confederacy,Paratroop Drop,BA,2,127.0
Union,Paratroop Drop,K,3,134.0
Confederacy,Paratroop Drop,BA,2,134.0
Union,Paratroop Drop,L,3,138.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,M,3,45.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,N,3,90.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,O,3,84.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,P,3,102.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,Q,3,96.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,R,3,97.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,S,3,57.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,T,3,122.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,U,3,108.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,W,3,70.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,X,3,130.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,Y,3,46.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,Z,3,71.0
Confederacy,Paratroop Drop,BA,2,138.0
Union,Paratroop Drop,V,1,96.0
Confederacy,Paratroop Drop,BB,2,-Infinity
Union,Force March,I,3,115.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Force March,U,3,96.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,A,3,79.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,AA,3,53.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,AB,3,29.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,AC,3,84.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,AD,3,37.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,B,3,69.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,BA,3,42.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,BC,3,108.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,BD,3,72.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,C,3,111.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,D,3,64.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,E,3,83.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,F,3,79.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,G,3,78.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,H,3,71.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,I,3,115.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,J,3,54.0
Confederacy,Paratroop Drop,BB,2,115.0
Union,Paratroop Drop,K,3,122.0
Confederacy,Paratroop Drop,BB,2,122.0
Union,Paratroop Drop,L,3,126.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,M,3,33.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,N,3,78.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,O,3,72.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,P,3,90.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,Q,3,84.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,R,3,85.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,S,3,45.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,T,3,110.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,U,3,96.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,W,3,58.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,X,3,118.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,Y,3,34.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,Z,3,59.0
Confederacy,Paratroop Drop,BB,2,126.0
Union,Paratroop Drop,V,1,96.0
Confederacy,Paratroop Drop,BC,2,-Infinity
Union,Force March,I,3,61.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Force March,U,3,42.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,A,3,25.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,AA,3,-1.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,AB,3,-25.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,AC,3,30.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,AD,3,-17.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,B,3,15.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,BA,3,-12.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,BB,3,0.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,BD,3,18.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,C,3,57.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,D,3,10.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,E,3,29.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,F,3,25.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,G,3,24.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,H,3,17.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,I,3,61.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,J,3,0.0
Confederacy,Paratroop Drop,BC,2,61.0
Union,Paratroop Drop,K,3,68.0
Confederacy,Paratroop Drop,BC,2,68.0
Union,Paratroop Drop,L,3,72.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,M,3,-21.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,N,3,24.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,O,3,18.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,P,3,36.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,Q,3,30.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,R,3,31.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,S,3,-9.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,T,3,56.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,U,3,42.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,W,3,4.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,X,3,64.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,Y,3,-20.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,Z,3,5.0
Confederacy,Paratroop Drop,BC,2,72.0
Union,Paratroop Drop,V,1,72.0
Confederacy,Paratroop Drop,BD,2,-Infinity
Union,Force March,I,3,97.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Force March,U,3,78.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,A,3,61.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,AA,3,35.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,AB,3,11.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,AC,3,66.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,AD,3,19.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,B,3,51.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,BA,3,24.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,BB,3,36.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,BC,3,90.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,C,3,93.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,D,3,46.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,E,3,65.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,F,3,61.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,G,3,60.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,H,3,53.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,I,3,97.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,J,3,36.0
Confederacy,Paratroop Drop,BD,2,97.0
Union,Paratroop Drop,K,3,104.0
Confederacy,Paratroop Drop,BD,2,104.0
Union,Paratroop Drop,L,3,108.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,M,3,15.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,N,3,60.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,O,3,54.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,P,3,72.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,Q,3,66.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,R,3,67.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,S,3,27.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,T,3,92.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,U,3,78.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,W,3,40.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,X,3,100.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,Y,3,16.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,Z,3,41.0
Confederacy,Paratroop Drop,BD,2,108.0
Union,Paratroop Drop,V,1,72.0
Confederacy,Paratroop Drop,C,2,-Infinity
Union,Force March,I,3,58.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Force March,U,3,39.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,A,3,22.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,AA,3,-4.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,AB,3,-28.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,AC,3,27.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,AD,3,-20.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,B,3,12.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,BA,3,-15.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,BB,3,-3.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,BC,3,51.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,BD,3,15.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,D,3,7.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,E,3,26.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,F,3,22.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,G,3,21.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,H,3,14.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,I,3,58.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,J,3,-3.0
Confederacy,Paratroop Drop,C,2,58.0
Union,Paratroop Drop,K,3,65.0
Confederacy,Paratroop Drop,C,2,65.0
Union,Paratroop Drop,L,3,69.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,M,3,-24.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,N,3,21.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,O,3,15.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,P,3,33.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,Q,3,27.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,R,3,28.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,S,3,-12.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,T,3,53.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,U,3,39.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,W,3,1.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,X,3,61.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,Y,3,-23.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,Z,3,2.0
Confederacy,Paratroop Drop,C,2,69.0
Union,Paratroop Drop,V,1,69.0
Confederacy,Paratroop Drop,D,2,-Infinity
Union,Force March,I,3,105.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Force March,U,3,86.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,A,3,69.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,AA,3,43.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,AB,3,19.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,AC,3,74.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,AD,3,27.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,B,3,59.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,BA,3,32.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,BB,3,44.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,BC,3,98.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,BD,3,62.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,C,3,101.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,E,3,73.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,F,3,69.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,G,3,68.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,H,3,61.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,I,3,105.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,J,3,44.0
Confederacy,Paratroop Drop,D,2,105.0
Union,Paratroop Drop,K,3,112.0
Confederacy,Paratroop Drop,D,2,112.0
Union,Paratroop Drop,L,3,116.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,M,3,23.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,N,3,68.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,O,3,62.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,P,3,80.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,Q,3,74.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,R,3,75.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,S,3,35.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,T,3,100.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,U,3,86.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,W,3,48.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,X,3,108.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,Y,3,24.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,Z,3,49.0
Confederacy,Paratroop Drop,D,2,116.0
Union,Paratroop Drop,V,1,69.0
Confederacy,Paratroop Drop,E,2,-Infinity
Union,Force March,I,3,86.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Force March,U,3,67.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,A,3,50.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,AA,3,24.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,AB,3,0.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,AC,3,55.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,AD,3,8.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,B,3,40.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,BA,3,13.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,BB,3,25.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,BC,3,79.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,BD,3,43.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,C,3,82.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,D,3,35.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,F,3,50.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,G,3,49.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,H,3,42.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,I,3,86.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,J,3,25.0
Confederacy,Paratroop Drop,E,2,86.0
Union,Paratroop Drop,K,3,93.0
Confederacy,Paratroop Drop,E,2,93.0
Union,Paratroop Drop,L,3,97.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,M,3,4.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,N,3,49.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,O,3,43.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,P,3,61.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,Q,3,55.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,R,3,56.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,S,3,16.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,T,3,81.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,U,3,67.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,W,3,29.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,X,3,89.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,Y,3,5.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,Z,3,30.0
Confederacy,Paratroop Drop,E,2,97.0
Union,Paratroop Drop,V,1,69.0
Confederacy,Paratroop Drop,F,2,-Infinity
Union,Force March,I,3,90.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Force March,U,3,71.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,A,3,54.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,AA,3,28.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,AB,3,4.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,AC,3,59.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,AD,3,12.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,B,3,44.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,BA,3,17.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,BB,3,29.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,BC,3,83.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,BD,3,47.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,C,3,86.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,D,3,39.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,E,3,58.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,G,3,53.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,H,3,46.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,I,3,90.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,J,3,29.0
Confederacy,Paratroop Drop,F,2,90.0
Union,Paratroop Drop,K,3,97.0
Confederacy,Paratroop Drop,F,2,97.0
Union,Paratroop Drop,L,3,101.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,M,3,8.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,N,3,53.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,O,3,47.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,P,3,65.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,Q,3,59.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,R,3,60.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,S,3,20.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,T,3,85.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,U,3,71.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,W,3,33.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,X,3,93.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,Y,3,9.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,Z,3,34.0
Confederacy,Paratroop Drop,F,2,101.0
Union,Paratroop Drop,V,1,69.0
Confederacy,Paratroop Drop,G,2,-Infinity
Union,Force March,I,3,91.0
Confederacy,Paratroop Drop,G,2,91.0
Union,Force March,U,3,72.0
