Player,Action,Destination,Depth,Value
Union,Force March,H,5,52.0
Confederacy,Paratroop Drop,N,4,52.0
Union,Paratroop Drop,B,5,-5.0
Confederacy,Paratroop Drop,N,4,52.0
Union,Paratroop Drop,E,5,-3.0
Confederacy,Paratroop Drop,N,4,52.0
Union,Paratroop Drop,G,5,-1.0
Confederacy,Paratroop Drop,N,4,52.0
Union,Paratroop Drop,H,5,0.0
Confederacy,Paratroop Drop,N,4,52.0
Union,Paratroop Drop,M,3,31.0
Confederacy,Paratroop Drop,A,2,32.0
Union,Paratroop Drop,N,3,Infinity
Confederacy,Force March,B,4,-Infinity
Union,Force March,H,5,36.0
Confederacy,Force March,B,4,36.0
Union,Force March,M,5,35.0
Confederacy,Force March,B,4,36.0
Union,Paratroop Drop,E,5,33.0
Confederacy,Force March,B,4,36.0
Union,Paratroop Drop,G,5,35.0
Confederacy,Force March,B,4,36.0
Union,Paratroop Drop,H,5,36.0
Confederacy,Force March,B,4,36.0
Union,Paratroop Drop,M,5,35.0
Confederacy,Force March,B,4,36.0
Union,Paratroop Drop,N,3,36.0
Confederacy,Force March,E,4,-Infinity
Union,Force March,H,5,34.0
Confederacy,Force March,E,4,34.0
Union,Force March,M,5,33.0
Confederacy,Force March,E,4,34.0
Union,Paratroop Drop,B,5,29.0
Confederacy,Force March,E,4,34.0
Union,Paratroop Drop,G,5,33.0
Confederacy,Force March,E,4,34.0
Union,Paratroop Drop,H,5,34.0
Confederacy,Force March,E,4,34.0
Union,Paratroop Drop,M,5,33.0
Confederacy,Force March,E,4,34.0
Union,Paratroop Drop,N,3,34.0
Confederacy,Paratroop Drop,B,4,-Infinity
Union,Force March,H,5,36.0
Confederacy,Paratroop Drop,B,4,36.0
Union,Force March,M,5,35.0
Confederacy,Paratroop Drop,B,4,36.0
Union,Paratroop Drop,E,5,33.0
Confederacy,Paratroop Drop,B,4,36.0
Union,Paratroop Drop,G,5,35.0
Confederacy,Paratroop Drop,B,4,36.0
Union,Paratroop Drop,H,5,36.0
Confederacy,Paratroop Drop,B,4,36.0
Union,Paratroop Drop,M,5,35.0
Confederacy,Paratroop Drop,B,4,36.0
Union,Paratroop Drop,N,3,34.0
Confederacy,Paratroop Drop,E,4,-Infinity
Union,Force March,H,5,34.0
Confederacy,Paratroop Drop,E,4,34.0
Union,Force March,M,5,33.0
Confederacy,Paratroop Drop,E,4,34.0
Union,Paratroop Drop,B,5,29.0
Confederacy,Paratroop Drop,E,4,34.0
Union,Paratroop Drop,G,5,33.0
Confederacy,Paratroop Drop,E,4,34.0
Union,Paratroop Drop,H,5,34.0
Confederacy,Paratroop Drop,E,4,34.0
Union,Paratroop Drop,M,5,33.0
Confederacy,Paratroop Drop,E,4,34.0
Union,Paratroop Drop,N,3,34.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,H,5,32.0
Confederacy,Paratroop Drop,G,4,32.0
Union,Force March,M,5,31.0
Confederacy,Paratroop Drop,G,4,32.0
Union,Paratroop Drop,B,5,27.0
Confederacy,Paratroop Drop,G,4,32.0
Union,Paratroop Drop,E,5,29.0
Confederacy,Paratroop Drop,G,4,32.0
Union,Paratroop Drop,H,5,32.0
Confederacy,Paratroop Drop,G,4,32.0
Union,Paratroop Drop,M,5,31.0
Confederacy,Paratroop Drop,G,4,32.0
Union,Paratroop Drop,N,3,32.0
Confederacy,Paratroop Drop,H,4,-Infinity
Union,Force March,M,5,30.0
Confederacy,Paratroop Drop,H,4,30.0
Union,Paratroop Drop,B,5,26.0
Confederacy,Paratroop Drop,H,4,30.0
Union,Paratroop Drop,E,5,28.0
Confederacy,Paratroop Drop,H,4,30.0
Union,Paratroop Drop,G,5,30.0
Confederacy,Paratroop Drop,H,4,30.0
Union,Paratroop Drop,M,5,30.0
Confederacy,Paratroop Drop,H,4,30.0
Union,Paratroop Drop,N,3,30.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,H,5,32.0
Confederacy,Paratroop Drop,M,4,32.0
Union,Paratroop Drop,B,5,27.0
Confederacy,Paratroop Drop,M,4,32.0
Union,Paratroop Drop,E,5,29.0
Confederacy,Paratroop Drop,M,4,32.0
Union,Paratroop Drop,G,5,31.0
Confederacy,Paratroop Drop,M,4,32.0
Union,Paratroop Drop,H,5,32.0
Confederacy,Paratroop Drop,M,4,32.0
Union,Paratroop Drop,N,3,30.0
Confederacy,Paratroop Drop,A,2,32.0
Union,Paratroop Drop,L,1,31.0
Confederacy,Paratroop Drop,B,2,-Infinity
Union,Force March,H,3,Infinity
Confederacy,Force March,A,4,-Infinity
Union,Force March,M,5,20.0
Confederacy,Force March,A,4,20.0
Union,Force March,N,5,36.0
Confederacy,Force March,A,4,36.0
Union,Paratroop Drop,E,5,18.0
Confederacy,Force March,A,4,36.0
Union,Paratroop Drop,G,5,20.0
Confederacy,Force March,A,4,36.0
Union,Paratroop Drop,M,5,20.0
Confederacy,Force March,A,4,36.0
Union,Paratroop Drop,N,5,36.0
Confederacy,Force March,A,4,36.0
Union,Force March,H,3,36.0
Confederacy,Force March,E,4,-Infinity
Union,Force March,M,5,17.0
Confederacy,Force March,E,4,17.0
Union,Force March,N,5,33.0
Confederacy,Force March,E,4,33.0
Union,Paratroop Drop,A,5,12.0
Confederacy,Force March,E,4,33.0
Union,Paratroop Drop,G,5,17.0
Confederacy,Force March,E,4,33.0
Union,Paratroop Drop,M,5,17.0
Confederacy,Force March,E,4,33.0
Union,Paratroop Drop,N,5,33.0
Confederacy,Force March,E,4,33.0
Union,Force March,H,3,33.0
Confederacy,Paratroop Drop,A,4,-Infinity
Union,Force March,M,5,20.0
Confederacy,Paratroop Drop,A,4,20.0
Union,Force March,N,5,36.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Paratroop Drop,E,5,18.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Paratroop Drop,G,5,20.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Paratroop Drop,M,5,20.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Paratroop Drop,N,5,36.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Force March,H,3,33.0
Confederacy,Paratroop Drop,E,4,-Infinity
Union,Force March,M,5,17.0
Confederacy,Paratroop Drop,E,4,17.0
Union,Force March,N,5,33.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Paratroop Drop,A,5,12.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Paratroop Drop,G,5,17.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Paratroop Drop,M,5,17.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Paratroop Drop,N,5,33.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Force March,H,3,33.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,M,5,15.0
Confederacy,Paratroop Drop,G,4,15.0
Union,Force March,N,5,31.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Paratroop Drop,A,5,10.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Paratroop Drop,E,5,13.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Paratroop Drop,M,5,15.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Paratroop Drop,N,5,31.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Force March,H,3,31.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,N,5,51.0
Confederacy,Paratroop Drop,M,4,51.0
Union,Paratroop Drop,A,5,10.0
Confederacy,Paratroop Drop,M,4,51.0
Union,Paratroop Drop,E,5,13.0
Confederacy,Paratroop Drop,M,4,51.0
Union,Paratroop Drop,G,5,15.0
Confederacy,Paratroop Drop,M,4,51.0
Union,Paratroop Drop,N,5,31.0
Confederacy,Paratroop Drop,M,4,51.0
Union,Force March,H,3,31.0
Confederacy,Paratroop Drop,N,4,-Infinity
Union,Force March,M,5,51.0
Confederacy,Paratroop Drop,N,4,51.0
Union,Paratroop Drop,A,5,-6.0
Confederacy,Paratroop Drop,N,4,51.0
Union,Paratroop Drop,E,5,-3.0
Confederacy,Paratroop Drop,N,4,51.0
Union,Paratroop Drop,G,5,-1.0
Confederacy,Paratroop Drop,N,4,51.0
Union,Paratroop Drop,M,5,-1.0
Confederacy,Paratroop Drop,N,4,51.0
Union,Force March,H,3,31.0
Confederacy,Paratroop Drop,B,2,31.0
Union,Force March,M,3,Infinity
Confederacy,Force March,A,4,-Infinity
Union,Force March,H,5,20.0
Confederacy,Force March,A,4,20.0
Union,Force March,N,5,35.0
Confederacy,Force March,A,4,35.0
Union,Paratroop Drop,E,5,17.0
Confederacy,Force March,A,4,35.0
Union,Paratroop Drop,G,5,19.0
Confederacy,Force March,A,4,35.0
Union,Paratroop Drop,H,5,20.0
Confederacy,Force March,A,4,35.0
Union,Paratroop Drop,N,5,35.0
Confederacy,Force March,A,4,35.0
Union,Force March,M,3,35.0
Confederacy,Force March,E,4,-Infinity
Union,Force March,H,5,17.0
Confederacy,Force March,E,4,17.0
Union,Force March,N,5,32.0
Confederacy,Force March,E,4,32.0
Union,Paratroop Drop,A,5,11.0
Confederacy,Force March,E,4,32.0
Union,Paratroop Drop,G,5,16.0
Confederacy,Force March,E,4,32.0
Union,Paratroop Drop,H,5,17.0
Confederacy,Force March,E,4,32.0
Union,Paratroop Drop,N,5,32.0
Confederacy,Force March,E,4,32.0
Union,Force March,M,3,32.0
Confederacy,Paratroop Drop,A,4,-Infinity
Union,Force March,H,5,20.0
Confederacy,Paratroop Drop,A,4,20.0
Union,Force March,N,5,35.0
Confederacy,Paratroop Drop,A,4,35.0
Union,Paratroop Drop,E,5,17.0
Confederacy,Paratroop Drop,A,4,35.0
Union,Paratroop Drop,G,5,19.0
Confederacy,Paratroop Drop,A,4,35.0
Union,Paratroop Drop,H,5,20.0
Confederacy,Paratroop Drop,A,4,35.0
Union,Paratroop Drop,N,5,35.0
Confederacy,Paratroop Drop,A,4,35.0
Union,Force March,M,3,32.0
Confederacy,Paratroop Drop,E,4,-Infinity
Union,Force March,H,5,17.0
Confederacy,Paratroop Drop,E,4,17.0
Union,Force March,N,5,32.0
Confederacy,Paratroop Drop,E,4,32.0
Union,Paratroop Drop,A,5,11.0
Confederacy,Paratroop Drop,E,4,32.0
Union,Paratroop Drop,G,5,16.0
Confederacy,Paratroop Drop,E,4,32.0
Union,Paratroop Drop,H,5,17.0
Confederacy,Paratroop Drop,E,4,32.0
Union,Paratroop Drop,N,5,32.0
Confederacy,Paratroop Drop,E,4,32.0
Union,Force March,M,3,32.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,H,5,15.0
Confederacy,Paratroop Drop,G,4,15.0
Union,Force March,N,5,30.0
Confederacy,Paratroop Drop,G,4,30.0
Union,Paratroop Drop,A,5,9.0
Confederacy,Paratroop Drop,G,4,30.0
Union,Paratroop Drop,E,5,12.0
Confederacy,Paratroop Drop,G,4,30.0
Union,Paratroop Drop,H,5,15.0
Confederacy,Paratroop Drop,G,4,30.0
Union,Paratroop Drop,N,5,30.0
Confederacy,Paratroop Drop,G,4,30.0
Union,Force March,M,3,30.0
Confederacy,Paratroop Drop,H,4,-Infinity
Union,Force March,N,5,51.0
Confederacy,Paratroop Drop,H,4,51.0
Union,Paratroop Drop,A,5,8.0
Confederacy,Paratroop Drop,H,4,51.0
Union,Paratroop Drop,E,5,11.0
Confederacy,Paratroop Drop,H,4,51.0
Union,Paratroop Drop,G,5,13.0
Confederacy,Paratroop Drop,H,4,51.0
Union,Paratroop Drop,N,5,29.0
Confederacy,Paratroop Drop,H,4,51.0
Union,Force March,M,3,30.0
Confederacy,Paratroop Drop,N,4,-Infinity
Union,Force March,H,5,51.0
Confederacy,Paratroop Drop,N,4,51.0
Union,Paratroop Drop,A,5,-7.0
Confederacy,Paratroop Drop,N,4,51.0
Union,Paratroop Drop,E,5,-4.0
Confederacy,Paratroop Drop,N,4,51.0
Union,Paratroop Drop,G,5,-2.0
Confederacy,Paratroop Drop,N,4,51.0
Union,Paratroop Drop,H,5,-1.0
Confederacy,Paratroop Drop,N,4,51.0
Union,Force March,M,3,30.0
Confederacy,Paratroop Drop,B,2,31.0
Union,Force March,N,3,Infinity
Confederacy,Force March,A,4,-Infinity
Union,Force March,H,5,36.0
Confederacy,Force March,A,4,36.0
Union,Force March,M,5,35.0
Confederacy,Force March,A,4,36.0
Union,Paratroop Drop,E,5,33.0
Confederacy,Force March,A,4,36.0
Union,Paratroop Drop,G,5,35.0
Confederacy,Force March,A,4,36.0
Union,Paratroop Drop,H,5,36.0
Confederacy,Force March,A,4,36.0
Union,Paratroop Drop,M,5,35.0
Confederacy,Force March,A,4,36.0
Union,Force March,N,3,36.0
Confederacy,Force March,E,4,-Infinity
Union,Force March,H,5,33.0
Confederacy,Force March,E,4,33.0
Union,Force March,M,5,32.0
Confederacy,Force March,E,4,33.0
Union,Paratroop Drop,A,5,27.0
Confederacy,Force March,E,4,33.0
Union,Paratroop Drop,G,5,32.0
Confederacy,Force March,E,4,33.0
Union,Paratroop Drop,H,5,33.0
Confederacy,Force March,E,4,33.0
Union,Paratroop Drop,M,5,32.0
Confederacy,Force March,E,4,33.0
Union,Force March,N,3,33.0
Confederacy,Paratroop Drop,A,4,-Infinity
Union,Force March,H,5,36.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Force March,M,5,35.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Paratroop Drop,E,5,33.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Paratroop Drop,G,5,35.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Paratroop Drop,H,5,36.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Paratroop Drop,M,5,35.0
Confederacy,Paratroop Drop,A,4,36.0
Union,Force March,N,3,33.0
Confederacy,Paratroop Drop,E,4,-Infinity
Union,Force March,H,5,33.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Force March,M,5,32.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Paratroop Drop,A,5,27.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Paratroop Drop,G,5,32.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Paratroop Drop,H,5,33.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Paratroop Drop,M,5,32.0
Confederacy,Paratroop Drop,E,4,33.0
Union,Force March,N,3,33.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,H,5,31.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Force March,M,5,30.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Paratroop Drop,A,5,25.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Paratroop Drop,E,5,28.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Paratroop Drop,H,5,31.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Paratroop Drop,M,5,30.0
Confederacy,Paratroop Drop,G,4,31.0
Union,Force March,N,3,31.0
Confederacy,Paratroop Drop,H,4,-Infinity
Union,Force March,M,5,29.0
Confederacy,Paratroop Drop,H,4,29.0
Union,Paratroop Drop,A,5,24.0
Confederacy,Paratroop Drop,H,4,29.0
Union,Paratroop Drop,E,5,27.0
Confederacy,Paratroop Drop,H,4,29.0
Union,Paratroop Drop,G,5,29.0
Confederacy,Paratroop Drop,H,4,29.0
Union,Paratroop Drop,M,5,29.0
Confederacy,Paratroop Drop,H,4,29.0
Union,Force March,N,3,29.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,H,5,31.0
Confederacy,Paratroop Drop,M,4,31.0
Union,Paratroop Drop,A,5,25.0
Confederacy,Paratroop Drop,M,4,31.0
Union,Paratroop Drop,E,5,28.0
Confederacy,Paratroop Drop,M,4,31.0
Union,Paratroop Drop,G,5,30.0
Confederacy,Paratroop Drop,M,4,31.0
Union,Paratroop Drop,H,5,31.0
Confederacy,Paratroop Drop,M,4,31.0
Union,Force March,N,3,29.0
Confederacy,Paratroop Drop,B,2,31.0
Union,Paratroop Drop,A,3,Infinity
Confederacy,Force March,E,4,-Infinity
Union,Force March,H,5,12.0
Confederacy,Force March,E,4,12.0
Union,Force March,M,5,11.0
Confederacy,Force March,E,4,12.0
Union,Force March,N,5,27.0
Confederacy,Force March,E,4,27.0
Union,Paratroop Drop,G,5,11.0
Confederacy,Force March,E,4,27.0
Union,Paratroop Drop,H,5,12.0
Confederacy,Force March,E,4,27.0
Union,Paratroop Drop,M,5,11.0
Confederacy,Force March,E,4,27.0
Union,Paratroop Drop,N,5,27.0
Confederacy,Force March,E,4,27.0
Union,Paratroop Drop,A,3,27.0
Confederacy,Paratroop Drop,E,4,-Infinity
Union,Force March,H,5,12.0
Confederacy,Paratroop Drop,E,4,12.0
Union,Force March,M,5,11.0
Confederacy,Paratroop Drop,E,4,12.0
Union,Force March,N,5,27.0
Confederacy,Paratroop Drop,E,4,27.0
Union,Paratroop Drop,G,5,11.0
Confederacy,Paratroop Drop,E,4,27.0
Union,Paratroop Drop,H,5,12.0
Confederacy,Paratroop Drop,E,4,27.0
Union,Paratroop Drop,M,5,11.0
Confederacy,Paratroop Drop,E,4,27.0
Union,Paratroop Drop,N,5,27.0
Confederacy,Paratroop Drop,E,4,27.0
Union,Paratroop Drop,A,3,27.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,H,5,10.0
Confederacy,Paratroop Drop,G,4,10.0
Union,Force March,M,5,9.0
Confederacy,Paratroop Drop,G,4,10.0
Union,Force March,N,5,25.0
Confederacy,Paratroop Drop,G,4,25.0
Union,Paratroop Drop,E,5,7.0
Confederacy,Paratroop Drop,G,4,25.0
Union,Paratroop Drop,H,5,10.0
Confederacy,Paratroop Drop,G,4,25.0
Union,Paratroop Drop,M,5,9.0
Confederacy,Paratroop Drop,G,4,25.0
Union,Paratroop Drop,N,5,25.0
Confederacy,Paratroop Drop,G,4,25.0
Union,Paratroop Drop,A,3,25.0
Confederacy,Paratroop Drop,H,4,-Infinity
Union,Force March,M,5,8.0
Confederacy,Paratroop Drop,H,4,8.0
Union,Force March,N,5,46.0
Confederacy,Paratroop Drop,H,4,46.0
Union,Paratroop Drop,E,5,6.0
Confederacy,Paratroop Drop,H,4,46.0
Union,Paratroop Drop,G,5,8.0
Confederacy,Paratroop Drop,H,4,46.0
Union,Paratroop Drop,M,5,8.0
Confederacy,Paratroop Drop,H,4,46.0
Union,Paratroop Drop,N,5,24.0
Confederacy,Paratroop Drop,H,4,46.0
Union,Paratroop Drop,A,3,25.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,H,5,10.0
Confederacy,Paratroop Drop,M,4,10.0
Union,Force March,N,5,45.0
Confederacy,Paratroop Drop,M,4,45.0
Union,Paratroop Drop,E,5,7.0
Confederacy,Paratroop Drop,M,4,45.0
Union,Paratroop Drop,G,5,9.0
Confederacy,Paratroop Drop,M,4,45.0
Union,Paratroop Drop,H,5,10.0
Confederacy,Paratroop Drop,M,4,45.0
Union,Paratroop Drop,N,5,25.0
Confederacy,Paratroop Drop,M,4,45.0
Union,Paratroop Drop,A,3,25.0
Confederacy,Paratroop Drop,N,4,-Infinity
Union,Force March,H,5,46.0
Confederacy,Paratroop Drop,N,4,46.0
Union,Force March,M,5,45.0
Confederacy,Paratroop Drop,N,4,46.0
Union,Paratroop Drop,E,5,-9.0
Confederacy,Paratroop Drop,N,4,46.0
Union,Paratroop Drop,G,5,-7.0
Confederacy,Paratroop Drop,N,4,46.0
Union,Paratroop Drop,H,5,-6.0
Confederacy,Paratroop Drop,N,4,46.0
Union,Paratroop Drop,M,5,-7.0
Confederacy,Paratroop Drop,N,4,46.0
Union,Paratroop Drop,A,3,25.0
Confederacy,Paratroop Drop,B,2,31.0
Union,Paratroop Drop,E,3,Infinity
Confederacy,Force March,A,4,-Infinity
Union,Force March,G,5,17.0
Confederacy,Force March,A,4,17.0
Union,Force March,H,5,18.0
Confederacy,Force March,A,4,18.0
Union,Force March,M,5,17.0
Confederacy,Force March,A,4,18.0
Union,Force March,N,5,33.0
Confederacy,Force March,A,4,33.0
Union,Paratroop Drop,G,5,17.0
Confederacy,Force March,A,4,33.0
Union,Paratroop Drop,H,5,18.0
Confederacy,Force March,A,4,33.0
Union,Paratroop Drop,M,5,17.0
Confederacy,Force March,A,4,33.0
Union,Paratroop Drop,N,5,33.0
Confederacy,Force March,A,4,33.0
Union,Paratroop Drop,E,3,33.0
Confederacy,Paratroop Drop,A,4,-Infinity
Union,Force March,G,5,17.0
Confederacy,Paratroop Drop,A,4,17.0
Union,Force March,H,5,18.0
Confederacy,Paratroop Drop,A,4,18.0
Union,Force March,M,5,17.0
Confederacy,Paratroop Drop,A,4,18.0
Union,Force March,N,5,33.0
Confederacy,Paratroop Drop,A,4,33.0
Union,Paratroop Drop,G,5,17.0
Confederacy,Paratroop Drop,A,4,33.0
Union,Paratroop Drop,H,5,18.0
Confederacy,Paratroop Drop,A,4,33.0
Union,Paratroop Drop,M,5,17.0
Confederacy,Paratroop Drop,A,4,33.0
Union,Paratroop Drop,N,5,33.0
Confederacy,Paratroop Drop,A,4,33.0
Union,Paratroop Drop,E,3,33.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,H,5,13.0
Confederacy,Paratroop Drop,G,4,13.0
Union,Force March,M,5,12.0
Confederacy,Paratroop Drop,G,4,13.0
Union,Force March,N,5,28.0
Confederacy,Paratroop Drop,G,4,28.0
Union,Paratroop Drop,A,5,7.0
Confederacy,Paratroop Drop,G,4,28.0
Union,Paratroop Drop,H,5,13.0
Confederacy,Paratroop Drop,G,4,28.0
Union,Paratroop Drop,M,5,12.0
Confederacy,Paratroop Drop,G,4,28.0
Union,Paratroop Drop,N,5,28.0
Confederacy,Paratroop Drop,G,4,28.0
Union,Paratroop Drop,E,3,28.0
Confederacy,Paratroop Drop,H,4,-Infinity
Union,Force March,G,5,11.0
Confederacy,Paratroop Drop,H,4,11.0
Union,Force March,M,5,11.0
Confederacy,Paratroop Drop,H,4,11.0
Union,Force March,N,5,49.0
Confederacy,Paratroop Drop,H,4,49.0
Union,Paratroop Drop,A,5,6.0
Confederacy,Paratroop Drop,H,4,49.0
Union,Paratroop Drop,G,5,11.0
Confederacy,Paratroop Drop,H,4,49.0
Union,Paratroop Drop,M,5,11.0
Confederacy,Paratroop Drop,H,4,49.0
Union,Paratroop Drop,N,5,27.0
Confederacy,Paratroop Drop,H,4,49.0
Union,Paratroop Drop,E,3,28.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,G,5,12.0
Confederacy,Paratroop Drop,M,4,12.0
Union,Force March,H,5,13.0
Confederacy,Paratroop Drop,M,4,13.0
Union,Force March,N,5,48.0
Confederacy,Paratroop Drop,M,4,48.0
Union,Paratroop Drop,A,5,7.0
Confederacy,Paratroop Drop,M,4,48.0
Union,Paratroop Drop,G,5,12.0
Confederacy,Paratroop Drop,M,4,48.0
Union,Paratroop Drop,H,5,13.0
Confederacy,Paratroop Drop,M,4,48.0
Union,Paratroop Drop,N,5,28.0
Confederacy,Paratroop Drop,M,4,48.0
Union,Paratroop Drop,E,3,28.0
Confederacy,Paratroop Drop,N,4,-Infinity
Union,Force March,G,5,-4.0
Confederacy,Paratroop Drop,N,4,-4.0
Union,Force March,H,5,49.0
Confederacy,Paratroop Drop,N,4,49.0
Union,Force March,M,5,48.0
Confederacy,Paratroop Drop,N,4,49.0
Union,Paratroop Drop,A,5,-9.0
Confederacy,Paratroop Drop,N,4,49.0
Union,Paratroop Drop,G,5,-4.0
Confederacy,Paratroop Drop,N,4,49.0
Union,Paratroop Drop,H,5,-3.0
Confederacy,Paratroop Drop,N,4,49.0
Union,Paratroop Drop,M,5,-4.0
Confederacy,Paratroop Drop,N,4,49.0
Union,Paratroop Drop,E,3,28.0
Confederacy,Paratroop Drop,B,2,31.0
Union,Paratroop Drop,G,3,Infinity
Confederacy,Force March,A,4,-Infinity
Union,Force March,E,5,33.0
Confederacy,Force March,A,4,33.0
Union,Force March,H,5,20.0
Confederacy,Force March,A,4,33.0
Union,Force March,M,5,19.0
Confederacy,Force March,A,4,33.0
Union,Force March,N,5,35.0
Confederacy,Force March,A,4,35.0
Union,Paratroop Drop,E,5,17.0
Confederacy,Force March,A,4,35.0
Union,Paratroop Drop,H,5,20.0
Confederacy,Force March,A,4,35.0
Union,Paratroop Drop,M,5,19.0
Confederacy,Force March,A,4,35.0
Union,Paratroop Drop,N,5,35.0
Confederacy,Force March,A,4,35.0
Union,Paratroop Drop,G,3,35.0
Confederacy,Force March,E,4,-Infinity
Union,Force March,H,5,-3.0
Confederacy,Force March,E,4,-3.0
Union,Force March,M,5,-4.0
Confederacy,Force March,E,4,-3.0
Union,Force March,N,5,12.0
Confederacy,Force March,E,4,12.0
Union,Paratroop Drop,A,5,-9.0
Confederacy,Force March,E,4,12.0
Union,Paratroop Drop,H,5,-3.0
Confederacy,Force March,E,4,12.0
Union,Paratroop Drop,M,5,-4.0
Confederacy,Force March,E,4,12.0
Union,Paratroop Drop,N,5,12.0
Confederacy,Force March,E,4,12.0
Union,Paratroop Drop,G,3,12.0
Confederacy,Paratroop Drop,A,4,-Infinity
Union,Force March,E,5,33.0
Confederacy,Paratroop Drop,A,4,33.0
Union,Force March,H,5,20.0
Confederacy,Paratroop Drop,A,4,33.0
Union,Force March,M,5,19.0
Confederacy,Paratroop Drop,A,4,33.0
Union,Force March,N,5,35.0
Confederacy,Paratroop Drop,A,4,35.0
Union,Paratroop Drop,E,5,17.0
Confederacy,Paratroop Drop,A,4,35.0
Union,Paratroop Drop,H,5,20.0
Confederacy,Paratroop Drop,A,4,35.0
Union,Paratroop Drop,M,5,19.0
Confederacy,Paratroop Drop,A,4,35.0
Union,Paratroop Drop,N,5,35.0
Confederacy,Paratroop Drop,A,4,35.0
Union,Paratroop Drop,G,3,12.0
Confederacy,Paratroop Drop,E,4,-Infinity
Union,Force March,H,5,17.0
Confederacy,Paratroop Drop,E,4,17.0
Union,Force March,M,5,16.0
Confederacy,Paratroop Drop,E,4,17.0
Union,Force March,N,5,32.0
Confederacy,Paratroop Drop,E,4,32.0
Union,Paratroop Drop,A,5,11.0
Confederacy,Paratroop Drop,E,4,32.0
Union,Paratroop Drop,H,5,17.0
Confederacy,Paratroop Drop,E,4,32.0
Union,Paratroop Drop,M,5,16.0
Confederacy,Paratroop Drop,E,4,32.0
Union,Paratroop Drop,N,5,32.0
Confederacy,Paratroop Drop,E,4,32.0
Union,Paratroop Drop,G,3,12.0
Confederacy,Paratroop Drop,H,4,-Infinity
Union,Force March,E,5,27.0
Confederacy,Paratroop Drop,H,4,27.0
Union,Force March,M,5,13.0
Confederacy,Paratroop Drop,H,4,27.0
Union,Force March,N,5,51.0
Confederacy,Paratroop Drop,H,4,51.0
Union,Paratroop Drop,A,5,8.0
Confederacy,Paratroop Drop,H,4,51.0
Union,Paratroop Drop,E,5,11.0
Confederacy,Paratroop Drop,H,4,51.0
Union,Paratroop Drop,M,5,13.0
Confederacy,Paratroop Drop,H,4,51.0
Union,Paratroop Drop,N,5,29.0
Confederacy,Paratroop Drop,H,4,51.0
Union,Paratroop Drop,G,3,12.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,E,5,28.0
Confederacy,Paratroop Drop,M,4,28.0
Union,Force March,H,5,15.0
Confederacy,Paratroop Drop,M,4,28.0
Union,Force March,N,5,50.0
Confederacy,Paratroop Drop,M,4,50.0
Union,Paratroop Drop,A,5,9.0
Confederacy,Paratroop Drop,M,4,50.0
Union,Paratroop Drop,E,5,12.0
Confederacy,Paratroop Drop,M,4,50.0
Union,Paratroop Drop,H,5,15.0
Confederacy,Paratroop Drop,M,4,50.0
Union,Paratroop Drop,N,5,30.0
Confederacy,Paratroop Drop,M,4,50.0
Union,Paratroop Drop,G,3,12.0
Confederacy,Paratroop Drop,N,4,-Infinity
Union,Force March,E,5,12.0
